        Time / ps                probe_post [pw]/real
----------------------------------------------------------------------
                       0                               0
            0.0020037167                               0
            0.0040074334                               0
            0.0060111501                               0
            0.0080148668                               0
             0.010018583                               0
               0.0120223                               0
             0.014026017                               0
             0.016029734                               0
              0.01803345                               0
             0.020037167                               0
             0.022040884                               0
               0.0240446                               0
             0.026048317                               0
             0.028052034                               0
              0.03005575                               0
             0.032059467                               0
             0.034063184                               0
             0.036066901                               0
             0.038070617                               0
             0.040074334                               0
             0.042078051                               0
             0.044081767                               0
             0.046085484                               0
             0.048089201                               0
             0.050092917                               0
             0.052096634                               0
             0.054100351                               0
             0.056104068                               0
             0.058107784                               0
             0.060111501                               0
             0.062115218                               0
             0.064118934                               0
             0.066122651                               0
             0.068126368                               0
             0.070130084                               0
             0.072133801                               0
             0.074137518                               0
             0.076141235                               0
             0.078144951                               0
             0.080148668                               0
             0.082152385                               0
             0.084156101                               0
             0.086159818                               0
             0.088163535                               0
             0.090167251                               0
             0.092170968                               0
             0.094174685                               0
             0.096178402                               0
             0.098182118                               0
              0.10018583                               0
              0.10218955                               0
              0.10419327                               0
              0.10619699                               0
               0.1082007                               0
              0.11020442                               0
              0.11220814                               0
              0.11421185                               0
              0.11621557                               0
              0.11821929                               0
                0.120223                               0
              0.12222672                               0
              0.12423044                               0
              0.12623415                               0
              0.12823787                               0
              0.13024159                               0
               0.1322453                               0
              0.13424902                               0
              0.13625274                               0
              0.13825645                               0
              0.14026017                               0
              0.14226389                               0
               0.1442676                               0
              0.14627132                               0
              0.14827504                               0
              0.15027875                               0
              0.15228247                               0
              0.15428619                               0
               0.1562899                               0
              0.15829362                               0
              0.16029734                               0
              0.16230105                               0
              0.16430477                               0
              0.16630849                               0
               0.1683122                               0
              0.17031592                               0
              0.17231964                               0
              0.17432335                               0
              0.17632707                               0
              0.17833079                               0
               0.1803345                               0
              0.18233822                               0
              0.18434194                               0
              0.18634565                               0
              0.18834937                               0
              0.19035309                               0
               0.1923568                               0
              0.19436052                               0
              0.19636424                               0
              0.19836795                               0
              0.20037167                               0
              0.20237539                               0
               0.2043791                               0
              0.20638282                               0
              0.20838654                               0
              0.21039025                               0
              0.21239397                               0
              0.21439769                               0
               0.2164014                               0
              0.21840512                               0
              0.22040884                               0
              0.22241255                               0
              0.22441627                               0
              0.22641999                               0
               0.2284237                               0
              0.23042742                               0
              0.23243114                               0
              0.23443485                               0
              0.23643857                               0
              0.23844229                               0
                0.240446                               0
              0.24244972                               0
              0.24445344                               0
              0.24645715                               0
              0.24846087                               0
              0.25046459                               0
               0.2524683                               0
              0.25447202                               0
              0.25647574                               0
              0.25847945                               0
              0.26048317                               0
              0.26248689                               0
               0.2644906                               0
              0.26649432                               0
              0.26849804                               0
              0.27050175                               0
              0.27250547                               0
              0.27450919                               0
               0.2765129                               0
              0.27851662                               0
              0.28052034                               0
              0.28252405                               0
              0.28452777                               0
              0.28653149                               0
               0.2885352                               0
              0.29053892                               0
              0.29254264                               0
              0.29454635                               0
              0.29655007                               0
              0.29855379                               0
               0.3005575                               0
              0.30256122                               0
              0.30456494                               0
              0.30656865                               0
              0.30857237                               0
              0.31057609                               0
              0.31257981                               0
              0.31458352                               0
              0.31658724                               0
              0.31859096                               0
              0.32059467                               0
              0.32259839                               0
              0.32460211                               0
              0.32660582                               0
              0.32860954                               0
              0.33061326                               0
              0.33261697                               0
              0.33462069                               0
              0.33662441                               0
              0.33862812                               0
              0.34063184                               0
              0.34263556                               0
              0.34463927                               0
              0.34664299                               0
              0.34864671                               0
              0.35065042                               0
              0.35265414                               0
              0.35465786                               0
              0.35666157                               0
              0.35866529                               0
              0.36066901                               0
              0.36267272                               0
              0.36467644                               0
              0.36668016                               0
              0.36868387                               0
              0.37068759                               0
              0.37269131                               0
              0.37469502                               0
              0.37669874                               0
              0.37870246                               0
              0.38070617                               0
              0.38270989                               0
              0.38471361                               0
              0.38671732                               0
              0.38872104                               0
              0.39072476                               0
              0.39272847                               0
              0.39473219                               0
              0.39673591                               0
              0.39873962                               0
              0.40074334                               0
              0.40274706                               0
              0.40475077                               0
              0.40675449                               0
              0.40875821                               0
              0.41076192                               0
              0.41276564                               0
              0.41476936                               0
              0.41677307                               0
              0.41877679                               0
              0.42078051                               0
              0.42278422                               0
              0.42478794                               0
              0.42679166                               0
              0.42879537                               0
              0.43079909                               0
